season,round,event_date,event_name,country,location,event_format,driver,driver_number,team,grid_position,finish_position,points,status,winner,podium
2024,2,2024-03-09,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,GAS,10,Alpine F1 Team,18.0,20.0,0.0,Retired,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,SAI,55,Ferrari,2.0,1.0,25.0,Finished,1,1
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,LEC,16,Ferrari,4.0,2.0,19.0,Finished,0,1
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,NOR,1,McLaren,3.0,3.0,15.0,Finished,0,1
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,PIA,81,McLaren,5.0,4.0,12.0,Finished,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,PER,11,Red Bull,6.0,5.0,10.0,Finished,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,STR,18,Aston Martin,9.0,6.0,8.0,Finished,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,TSU,22,RB F1 Team,8.0,7.0,6.0,Finished,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,ALO,14,Aston Martin,10.0,8.0,4.0,Finished,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,HUL,27,Haas F1 Team,16.0,9.0,2.0,Finished,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,MAG,20,Haas F1 Team,14.0,10.0,1.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,ALB,23,Williams,12.0,11.0,0.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,RIC,3,RB F1 Team,18.0,12.0,0.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,GAS,10,Alpine F1 Team,17.0,13.0,0.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,BOT,77,Sauber,13.0,14.0,0.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,ZHO,24,Sauber,19.0,15.0,0.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,OCO,31,Alpine F1 Team,15.0,16.0,0.0,Lapped,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,RUS,63,Mercedes,7.0,17.0,0.0,Retired,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,HAM,44,Mercedes,11.0,18.0,0.0,Retired,0,0
2024,3,2024-03-24,Australian Grand Prix,Australia,Melbourne,conventional,VER,3,Red Bull,1.0,19.0,0.0,Retired,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,VER,3,Red Bull,1.0,1.0,26.0,Finished,1,1
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,PER,11,Red Bull,2.0,2.0,18.0,Finished,0,1
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,SAI,55,Ferrari,4.0,3.0,15.0,Finished,0,1
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,LEC,16,Ferrari,8.0,4.0,12.0,Finished,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,NOR,1,McLaren,3.0,5.0,10.0,Finished,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,ALO,14,Aston Martin,5.0,6.0,8.0,Finished,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,RUS,63,Mercedes,9.0,7.0,6.0,Finished,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,PIA,81,McLaren,6.0,8.0,4.0,Finished,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,HAM,44,Mercedes,7.0,9.0,2.0,Finished,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,TSU,22,RB F1 Team,10.0,10.0,1.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,HUL,27,Haas F1 Team,12.0,11.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,STR,18,Aston Martin,16.0,12.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,MAG,20,Haas F1 Team,18.0,13.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,BOT,77,Sauber,13.0,14.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,OCO,31,Alpine F1 Team,15.0,15.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,GAS,10,Alpine F1 Team,17.0,16.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,SAR,2,Williams,19.0,17.0,0.0,Lapped,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,ZHO,24,Sauber,20.0,18.0,0.0,Retired,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,RIC,3,RB F1 Team,11.0,19.0,0.0,Retired,0,0
2024,4,2024-04-07,Japanese Grand Prix,Japan,Suzuka,conventional,ALB,23,Williams,14.0,20.0,0.0,Retired,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,VER,3,Red Bull,1.0,1.0,25.0,Finished,1,1
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,NOR,1,McLaren,4.0,2.0,18.0,Finished,0,1
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,PER,11,Red Bull,2.0,3.0,15.0,Finished,0,1
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,LEC,16,Ferrari,6.0,4.0,12.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,SAI,55,Ferrari,7.0,5.0,10.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,RUS,63,Mercedes,8.0,6.0,8.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,ALO,14,Aston Martin,3.0,7.0,7.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,PIA,81,McLaren,5.0,8.0,4.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,HAM,44,Mercedes,18.0,9.0,2.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,HUL,27,Haas F1 Team,9.0,10.0,1.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,OCO,31,Alpine F1 Team,13.0,11.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,ALB,23,Williams,14.0,12.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,GAS,10,Alpine F1 Team,15.0,13.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,ZHO,24,Sauber,16.0,14.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,STR,18,Aston Martin,11.0,15.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,MAG,20,Haas F1 Team,17.0,16.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,SAR,2,Williams,20.0,17.0,0.0,Finished,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,RIC,3,RB F1 Team,12.0,18.0,0.0,Retired,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,TSU,22,RB F1 Team,19.0,19.0,0.0,Retired,0,0
2024,5,2024-04-21,Chinese Grand Prix,China,Shanghai,conventional,BOT,77,Sauber,10.0,20.0,0.0,Retired,0,0
2024,6,2024-05-05,Miami Grand Prix,USA,Miami,conventional,NOR,1,McLaren,5.0,1.0,25.0,Finished,1,1
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,NOR,1,McLaren,1.0,1.0,25.0,Finished,1,1
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,VER,3,Red Bull,3.0,2.0,18.0,Finished,0,1
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,RUS,63,Mercedes,4.0,3.0,15.0,Finished,0,1
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,ANT,12,Mercedes,16.0,4.0,12.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,ALB,23,Williams,6.0,5.0,10.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,STR,18,Aston Martin,13.0,6.0,8.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,HUL,27,Sauber,17.0,7.0,6.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,LEC,16,Ferrari,7.0,8.0,4.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,PIA,81,McLaren,2.0,9.0,2.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,HAM,44,Ferrari,8.0,10.0,1.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,GAS,10,Alpine F1 Team,9.0,11.0,0.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,TSU,22,RB F1 Team,5.0,12.0,0.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,OCO,31,Haas F1 Team,19.0,13.0,0.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,BEA,87,Haas F1 Team,20.0,14.0,0.0,Finished,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,LAW,30,Red Bull,18.0,15.0,0.0,Retired,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,BOR,5,Sauber,15.0,16.0,0.0,Retired,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,ALO,14,Aston Martin,12.0,17.0,0.0,Retired,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,SAI,55,Williams,10.0,18.0,0.0,Retired,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,DOO,7,Alpine F1 Team,14.0,19.0,0.0,Retired,0,0
2025,1,2025-03-16,Australian Grand Prix,Australia,Melbourne,conventional,HAD,6,RB F1 Team,11.0,20.0,0.0,Retired,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,PIA,81,McLaren,1.0,1.0,25.0,Finished,1,1
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,NOR,1,McLaren,3.0,2.0,18.0,Finished,0,1
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,RUS,63,Mercedes,2.0,3.0,15.0,Finished,0,1
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,VER,3,Red Bull,4.0,4.0,12.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,OCO,31,Haas F1 Team,11.0,5.0,10.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,ANT,12,Mercedes,8.0,6.0,8.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,ALB,23,Williams,10.0,7.0,6.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,BEA,87,Haas F1 Team,17.0,8.0,4.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,STR,18,Aston Martin,14.0,9.0,2.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,SAI,55,Williams,15.0,10.0,1.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,HAD,6,RB F1 Team,7.0,11.0,0.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,LAW,30,Red Bull,20.0,12.0,0.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,DOO,7,Alpine F1 Team,18.0,13.0,0.0,Finished,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,BOR,5,Sauber,19.0,14.0,0.0,Lapped,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,HUL,27,Sauber,12.0,15.0,0.0,Lapped,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,TSU,22,RB F1 Team,9.0,16.0,0.0,Lapped,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,ALO,14,Aston Martin,13.0,17.0,0.0,Retired,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,LEC,16,Ferrari,6.0,18.0,0.0,Disqualified,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,HAM,44,Ferrari,5.0,19.0,0.0,Disqualified,0,0
2025,2,2025-03-23,Chinese Grand Prix,China,Shanghai,conventional,GAS,10,Alpine F1 Team,16.0,20.0,0.0,Disqualified,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,VER,3,Red Bull,1.0,1.0,25.0,Finished,1,1
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,NOR,1,McLaren,2.0,2.0,18.0,Finished,0,1
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,PIA,81,McLaren,3.0,3.0,15.0,Finished,0,1
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,LEC,16,Ferrari,4.0,4.0,12.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,RUS,63,Mercedes,5.0,5.0,10.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,ANT,12,Mercedes,6.0,6.0,8.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,HAM,44,Ferrari,8.0,7.0,6.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,HAD,6,RB F1 Team,7.0,8.0,4.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,ALB,23,Williams,9.0,9.0,2.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,BEA,87,Haas F1 Team,10.0,10.0,1.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,ALO,14,Aston Martin,12.0,11.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,TSU,22,Red Bull,14.0,12.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,GAS,10,Alpine F1 Team,11.0,13.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,SAI,55,Williams,15.0,14.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,DOO,7,Alpine F1 Team,19.0,15.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,HUL,27,Sauber,16.0,16.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,LAW,30,RB F1 Team,13.0,17.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,OCO,31,Haas F1 Team,18.0,18.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,BOR,5,Sauber,17.0,19.0,0.0,Finished,0,0
2025,3,2025-04-06,Japanese Grand Prix,Japan,Suzuka,conventional,STR,18,Aston Martin,20.0,20.0,0.0,Lapped,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,PIA,81,McLaren,1.0,1.0,25.0,Finished,1,1
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,RUS,63,Mercedes,3.0,2.0,18.0,Finished,0,1
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,NOR,1,McLaren,6.0,3.0,15.0,Finished,0,1
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,LEC,16,Ferrari,2.0,4.0,12.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,HAM,44,Ferrari,9.0,5.0,10.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,VER,3,Red Bull,7.0,6.0,8.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,GAS,10,Alpine F1 Team,4.0,7.0,6.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,OCO,31,Haas F1 Team,14.0,8.0,4.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,TSU,22,Red Bull,10.0,9.0,2.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,BEA,87,Haas F1 Team,20.0,10.0,1.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,ANT,12,Mercedes,5.0,11.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,ALB,23,Williams,15.0,12.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,HAD,6,RB F1 Team,12.0,13.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,DOO,7,Alpine F1 Team,11.0,14.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,ALO,14,Aston Martin,13.0,15.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,LAW,30,RB F1 Team,17.0,16.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,STR,18,Aston Martin,19.0,17.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,BOR,5,Sauber,18.0,18.0,0.0,Finished,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,SAI,55,Williams,8.0,19.0,0.0,Retired,0,0
2025,4,2025-04-13,Bahrain Grand Prix,Bahrain,Sakhir,conventional,HUL,27,Sauber,16.0,20.0,0.0,Disqualified,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,PIA,81,McLaren,2.0,1.0,25.0,Finished,1,1
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,VER,3,Red Bull,1.0,2.0,18.0,Finished,0,1
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,LEC,16,Ferrari,4.0,3.0,15.0,Finished,0,1
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,NOR,1,McLaren,10.0,4.0,12.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,RUS,63,Mercedes,3.0,5.0,10.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,ANT,12,Mercedes,5.0,6.0,8.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,HAM,44,Ferrari,7.0,7.0,6.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,SAI,55,Williams,6.0,8.0,4.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,ALB,23,Williams,11.0,9.0,2.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,HAD,6,RB F1 Team,14.0,10.0,1.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,ALO,14,Aston Martin,13.0,11.0,0.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,LAW,30,RB F1 Team,12.0,12.0,0.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,BEA,87,Haas F1 Team,15.0,13.0,0.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,OCO,31,Haas F1 Team,19.0,14.0,0.0,Finished,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,HUL,27,Sauber,18.0,15.0,0.0,Lapped,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,STR,18,Aston Martin,16.0,16.0,0.0,Lapped,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,DOO,7,Alpine F1 Team,17.0,17.0,0.0,Lapped,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,BOR,5,Sauber,20.0,18.0,0.0,Lapped,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,TSU,22,Red Bull,8.0,19.0,0.0,Retired,0,0
2025,5,2025-04-20,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,conventional,GAS,10,Alpine F1 Team,9.0,20.0,0.0,Retired,0,0
